measurement_date	name	metric_type	agency	numerator	denominator
2015-12-17	trips_billed	Dollars	LOG	16145.38	
2015-10-22	trips_billed	Dollars	LOG	38515.79	
2015-11-04	trips_billed	Dollars	LOG	16182.16	
2015-12-22	trips_billed	Dollars	LOG	7892.54	
2015-10-27	trips_billed	Dollars	LOG	26833.48	
2015-12-01	trips_billed	Dollars	LOG	13732.95	
2015-12-08	trips_billed	Dollars	LOG	9345.3	
2015-12-21	trips_billed	Dollars	LOG	9164.89	
2016-01-12	trips_billed	Dollars	LOG	43980.71	
2015-10-22	trips_paid	Dollars	PVT	4086	
2016-01-15	trips_paid	Dollars	PVT	2159.6	
2015-10-19	trips_paid	Dollars	LOG	3117.38	
2015-11-06	trips_paid	Dollars	SR3	122	
2015-11-07	trips_paid	Dollars	LOG	1064.84	
2015-11-02	trips_paid	Dollars	BR7	912	
2015-10-26	trips_paid	Dollars	PB1	308	
2015-11-18	trips_paid	Dollars	SE2	6599	
2015-11-09	trips_paid	Dollars	PVT	151	
2016-01-12	trips_paid	Dollars	HE6	587	
2015-12-09	trips_paid	Dollars	SL3	57	
2015-12-31	trips_paid	Dollars	PVT	4907	
2015-11-06	trips_paid	Dollars	CDS	6835	
2015-10-23	trips_paid	Dollars	PVT	867.5	
2015-12-22	trips_paid	Dollars	SR5	106	
2016-01-01	trips_paid	Dollars	LOG	99270.83	
2015-10-26	trips_paid	Dollars	SR3	163	
2015-11-24	trips_paid	Dollars	PVT	1121.55	
2015-12-15	trips_paid	Dollars	SR3	106	
2015-11-03	trips_paid	Dollars	LOG	8824.55	
2015-10-19	trips_paid	Dollars	PVT	110	
2015-11-25	trips_paid	Dollars	CDR	5103.25	
2015-12-22	trips_paid	Dollars	PB1	1256	
2015-10-12	trips_paid	Dollars	PVT	507	
2015-10-28	trips_paid	Dollars	PVT	180	
2015-10-16	trips_paid	Dollars	LOG	7885.05	
2015-12-09	trips_paid	Dollars	SE2	2958	
2015-11-04	trips_paid	Dollars	PVT	45	
2015-11-30	trips_paid	Dollars	TL1	786.12	
2016-01-07	trips_paid	Dollars	PB1	154	
2015-11-13	trips_paid	Dollars	PVT	4328.55	
2015-12-21	trips_paid	Dollars	LOG	56482.46	
2015-10-21	trips_paid	Dollars	ND2	1511	
2015-12-18	trips_paid	Dollars	PVT	3182.45	
2015-12-10	trips_paid	Dollars	SE2	1060	
2015-11-18	trips_paid	Dollars	SR1	53	
2015-10-29	trips_paid	Dollars	PVT	424	
2015-11-12	trips_paid	Dollars	PVT	138	
2015-12-30	trips_paid	Dollars	PB1	635.2	
2015-11-13	trips_paid	Dollars	MRC	85.85	
2015-11-02	trips_paid	Dollars	LOG	8871.47	
2015-10-24	trips_paid	Dollars	LOG	13	
2015-11-05	trips_paid	Dollars	ND2	1157	
2016-01-05	trips_paid	Dollars	PVT	7903.2	
2015-12-22	trips_paid	Dollars	WS3	353	
2016-01-12	trips_paid	Dollars	PVT	3459.75	
2015-11-09	trips_paid	Dollars	LOG	50751.8	
2015-10-27	trips_paid	Dollars	SR3	935	
2015-12-10	trips_paid	Dollars	PB1	364	
2015-12-30	trips_paid	Dollars	SR3	236	
2016-01-05	trips_paid	Dollars	ND2	617	
2015-12-18	trips_paid	Dollars	ML7	173	
2015-11-09	trips_paid	Dollars	CDR	3023	
2016-01-13	trips_paid	Dollars	PVT	1766.3	
2015-11-23	trips_paid	Dollars	CDR	1486.5	
2015-10-27	trips_paid	Dollars	LOG	60.06	
2015-11-10	trips_paid	Dollars	LOG	54.64	
2016-01-12	trips_paid	Dollars	SE2	1113	
2015-12-08	trips_paid	Dollars	PVT	153	
2015-12-22	trips_paid	Dollars	KE3	138	
2015-12-10	trips_paid	Dollars	PVT	2093	
2015-12-22	trips_paid	Dollars	NB1	532	
2015-11-12	trips_paid	Dollars	LOG	13	
2015-11-18	trips_paid	Dollars	BR3	363	
2016-01-05	trips_paid	Dollars	KE3	1096	
2016-01-06	trips_paid	Dollars	ND2	463	
2015-11-19	trips_paid	Dollars	SG2	180	
2015-11-02	trips_paid	Dollars	SY4	1244	
2015-11-27	trips_paid	Dollars	HO1	114	
2015-11-25	trips_paid	Dollars	TL1	1312.78	
2015-11-01	trips_paid	Dollars	LOG	386.5	
2015-11-03	trips_paid	Dollars	CDS	3626.5	
2016-01-15	trips_paid	Dollars	ML6	37	
2015-11-27	trips_paid	Dollars	SE1	49	
2016-01-08	trips_paid	Dollars	PVT	4845.75	
2016-01-12	trips_paid	Dollars	KE3	878.85	
2015-10-12	trips_paid	Dollars	LOG	79942.68	
2015-12-31	trips_paid	Dollars	SE2	98	
2015-10-31	trips_paid	Dollars	LOG	1244.48	
2015-10-14	trips_paid	Dollars	LOG	8745.18	
2015-12-10	trips_paid	Dollars	SY4	1920	
2015-10-20	trips_paid	Dollars	CDR	313.5	
2015-11-25	trips_paid	Dollars	BR7	204	
2015-11-18	trips_paid	Dollars	PVT	4963.95	
2015-12-24	trips_paid	Dollars	PB1	276	
2015-11-19	trips_paid	Dollars	CDR	1483	
2016-01-08	trips_paid	Dollars	CDR	12482.5	
2015-12-10	trips_paid	Dollars	CDR	105	
2015-11-18	trips_paid	Dollars	SG2	90	
2015-12-16	trips_paid	Dollars	FE4	146	
2015-11-23	trips_paid	Dollars	SK2	235	
2015-11-03	trips_paid	Dollars	MR5	260	
2015-10-17	trips_paid	Dollars	LOG	1120.7	
2015-11-18	trips_paid	Dollars	FA1	69	
2015-11-02	trips_paid	Dollars	SK2	106	
2015-11-09	trips_paid	Dollars	CDY	109	
2015-12-10	trips_paid	Dollars	TL1	3918.45	
2016-01-08	trips_paid	Dollars	PB1	1977	
2015-10-26	trips_paid	Dollars	LOG	91001.35	
2015-11-04	trips_paid	Dollars	SE2	138	
2015-10-16	trips_paid	Dollars	SR3	423	
2015-11-04	trips_paid	Dollars	MRC	37	
2015-12-20	trips_paid	Dollars	SS4	57	
2015-11-11	trips_paid	Dollars	LOG	18.25	
2015-11-10	trips_paid	Dollars	CDR	2686.5	
2016-01-12	trips_paid	Dollars	MR4	188	
2015-11-23	trips_paid	Dollars	PVT	2304	
2015-11-13	trips_paid	Dollars	CDS	0	
2016-01-08	trips_paid	Dollars	SR3	1892	
2015-12-09	trips_paid	Dollars	PVT	6341.6	
2015-12-16	trips_paid	Dollars	PVT	2136	
2016-01-12	trips_paid	Dollars	ND2	20	
2015-11-17	trips_paid	Dollars	KE3	254	
2015-12-01	trips_paid	Dollars	PVT	3490.05	
2015-10-22	trips_paid	Dollars	PB1	642	
2015-11-13	trips_paid	Dollars	WC1	108.8	
2015-11-19	trips_paid	Dollars	CDS	986	
2015-10-21	trips_paid	Dollars	PVT	1778	
2015-11-27	trips_paid	Dollars	BR3	210	
2016-01-12	trips_paid	Dollars	PR1	101	
2016-01-14	trips_paid	Dollars	CDR	1349.5	
2015-10-21	trips_paid	Dollars	HL1	190	
2015-12-24	trips_paid	Dollars	PVT	7866	
2015-11-20	trips_paid	Dollars	SR3	114	
2015-12-07	trips_paid	Dollars	LOG	92356.97	
2015-11-06	trips_paid	Dollars	PVT	2227.25	
2015-10-22	trips_paid	Dollars	KE3	274	
2015-10-18	trips_paid	Dollars	LOG	854	
2015-10-27	trips_paid	Dollars	MID	655.28	
2015-11-10	trips_paid	Dollars	CDP	155	
2015-10-27	trips_paid	Dollars	PB1	462	
2015-12-09	trips_paid	Dollars	FA1	106	
2015-12-18	trips_paid	Dollars	PB1	154	
2015-10-21	trips_paid	Dollars	SR3	724	
2015-12-29	trips_paid	Dollars	PVT	1472	
2015-12-31	trips_paid	Dollars	MR5	374	
2016-01-11	trips_paid	Dollars	MP1	41	
2015-10-21	trips_paid	Dollars	LOG	81	
2015-10-23	trips_paid	Dollars	LOG	102.95	
2015-10-22	trips_paid	Dollars	WC1	2369.8	
2015-11-25	trips_paid	Dollars	CDS	1459.5	
2015-12-30	trips_paid	Dollars	PVT	307	
2015-11-24	trips_paid	Dollars	SR3	49	
2015-10-20	trips_paid	Dollars	LOG	6425.05	
2015-11-27	trips_paid	Dollars	PVT	1419.4	
2015-11-06	trips_paid	Dollars	HE6	994	
2015-11-23	trips_paid	Dollars	HE6	186	
2015-11-06	trips_paid	Dollars	LOG	7376.29	
2015-10-22	trips_paid	Dollars	LOG	80.02	
2015-12-10	trips_paid	Dollars	SR3	456	
2015-11-05	trips_paid	Dollars	LOG	9767.3898	
2015-10-14	trips_paid	Dollars	FAC	73	
2015-12-15	trips_paid	Dollars	PB1	337	
2015-12-15	trips_paid	Dollars	PVT	3000	
2015-10-22	trips_paid	Dollars	HE6	848	
2015-10-23	trips_paid	Dollars	WC1	408	
2015-11-09	trips_paid	Dollars	CDS	10152	
2015-11-13	trips_paid	Dollars	CDR	209.5	
2015-11-18	trips_paid	Dollars	MRC	37	
2015-10-26	trips_paid	Dollars	PVT	444	
2015-11-06	trips_paid	Dollars	BR3	219	
2016-01-07	trips_paid	Dollars	BR7	626	
2015-11-25	trips_paid	Dollars	PVT	1344	
2016-01-14	trips_paid	Dollars	CDS	1679.75	
2015-11-03	trips_paid	Dollars	MRC	411	
2015-11-23	trips_paid	Dollars	CDS	205	
2015-11-23	trips_paid	Dollars	LOG	15864.7	
2015-10-23	trips_paid	Dollars	MID	15.15	
2015-10-22	trips_paid	Dollars	SR3	130	
2015-11-20	trips_paid	Dollars	BR7	106	
2015-11-08	trips_paid	Dollars	LOG	24.2399	
2015-12-24	trips_paid	Dollars	SR5	106	
2015-10-27	trips_paid	Dollars	KE3	274	
2016-01-08	trips_paid	Dollars	MRC	142	
2016-01-15	trips_paid	Dollars	PR1	37	
2015-10-29	trips_paid	Dollars	LOG	8494.86	
2015-11-16	trips_paid	Dollars	MP1	146	
2015-10-14	trips_paid	Dollars	PVT	90	
2016-01-04	trips_paid	Dollars	BR3	1595.9	
2015-11-09	trips_paid	Dollars	FAC	122	
2015-11-02	trips_paid	Dollars	PVT	4593.05	
2015-11-18	trips_paid	Dollars	WC1	1858	
2015-11-14	trips_paid	Dollars	LOG	47.28	
2015-12-22	trips_paid	Dollars	PVT	3997.7	
2015-10-30	trips_paid	Dollars	LOG	8786.02	
2015-11-16	trips_paid	Dollars	LOG	8.5	
2015-11-11	trips_paid	Dollars	FAC	122	
2015-11-16	trips_paid	Dollars	PVT	705	
2015-11-13	trips_paid	Dollars	CDY	269	
2015-10-13	trips_paid	Dollars	LOG	9305.08	
2015-12-21	trips_paid	Dollars	PVT	142	
2015-12-23	trips_paid	Dollars	PVT	41	
2015-11-03	trips_paid	Dollars	PVT	1520.45	
2015-11-17	trips_paid	Dollars	PVT	936.2	
2016-01-06	trips_paid	Dollars	PVT	1204	
2015-12-29	trips_paid	Dollars	SE2	1305	
2015-11-09	trips_paid	Dollars	MRC	57	
2015-10-26	trips_paid	Dollars	MRC	37	
2015-11-06	trips_paid	Dollars	CDR	3836.5	
2015-11-16	trips_paid	Dollars	SR3	114	
2016-01-07	trips_paid	Dollars	PVT	1992	
2015-11-03	trips_paid	Dollars	CDR	4265.5	
2015-10-16	trips_paid	Dollars	PVT	307	
2015-11-02	trips_paid	Dollars	CR5	788	
2015-11-24	trips_paid	Dollars	SR1	3768	
2015-12-23	trips_paid	Dollars	CDR	1010.25	
2015-10-28	trips_paid	Dollars	LOG	7802.88	
2015-10-11	trips_paid	Dollars	LOG	30	
2015-11-20	trips_paid	Dollars	PVT	326	
2015-12-04	trips_paid	Dollars	PVT	3024	
2015-11-13	trips_paid	Dollars	LOG	53	
2015-10-21	trips_paid	Dollars	SR1	970.8	
2015-11-25	trips_paid	Dollars	VA1	187.5	
2015-11-15	trips_paid	Dollars	LOG	37.2399	
2015-11-05	trips_paid	Dollars	PVT	424	
2015-10-15	trips_paid	Dollars	LOG	9113.24	
2015-12-22	trips_paid	Dollars	SK2	204	
2015-11-23	trips_paid	Dollars	HL1	361	
2015-11-27	trips_paid	Dollars	MP1	57	
2015-12-07	trips_paid	Dollars	PVT	256	
2015-11-04	trips_paid	Dollars	LOG	8472.6	
2015-11-30	trips_paid	Dollars	PVT	1464	
2015-12-29	trips_paid	Dollars	WS3	57	
2015-10-13	trips_paid	Dollars	PVT	263.7	
2015-12-22	trips_paid	Dollars	SR1	122	
2015-11-23	trips_paid	Dollars	ND2	442	
2015-10-27	trips_paid	Dollars	PVT	924.45	
2015-11-16	trips_paid	Dollars	ND2	82	
2015-10-20	trips_paid	Dollars	PVT	1155	
